Analyzer,Size_Date,Photo_date,Week,Treatment,Temp,pH,Trt_Rep,Photo_Rep,File_name,Juvenile_No,Area,Mean,Min,Max
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,2,BB10_x4_2,15,NA,NA,NA,NA
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,1,707,74.56,36,118
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,2,285,85.958,52,132
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,3,3332,73.658,38,145
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,4,1859,80.14,39,140
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,5,3203,80.48,41,155
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,6,883,79.582,36,141
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,7,1248,67.785,33,108
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,8,1073,64.649,38,111
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,9,513,73.801,39,156
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,10,484,94.017,42,164
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,11,406,96.796,64,137
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,12,1402,62.773,32,147
ARK,1/19/22,10/19/17,Week4,BB,hot,high,10,3,BB10_x4_3,13,3365,70.3,26,144
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,14,1837,60.073,30,129
ARK,1/19/22,10/19/17,Week3,BB,hot,high,10,3,BB10_x4_3,15,2322,75.018,33,145
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,1,2268,107.234,43,193
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,2,3405,99.277,39,192
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,3,441,98.671,49,176
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,4,3863,102.861,29,172
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,5,349,86.12,53,130
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,6,732,83.335,46,144
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,7,1575,88.686,45,152
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,8,957,98.734,48,144
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,9,1147,94.205,51,156
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,10,1152,95.983,46,168
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,11,1609,103.254,45,172
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,12,1438,81.275,36,153
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,13,2012,94.638,55,175
ARK,3/27/20,10/24/17,Week4,AA,cold,low,1,1,AA1_x4_1,14,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,1,691,100.563,60,187
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,2,1658,112.864,63,198
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,3,820,113.061,77,188
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,4,1968,86.38,34,176
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,5,1781,83.865,41,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,6,1559,92.191,44,172
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,7,1329,86.667,43,175
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,8,1409,83.435,34,172
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,9,1594,93.003,47,152
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,10,2287,86.849,39,188
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,11,1947,81.069,29,179
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,2,AA1_x4_2,12,1194,82.125,23,161
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,1,1086,100.418,56,169
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,2,2926,92.994,35,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,3,1695,103.009,55,162
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,4,500,91.054,43,140
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,5,560,60.357,34,164
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,6,1703,56.482,27,133
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,7,657,64.03,33,146
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,8,2423,105.535,62,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,9,1527,99.905,39,148
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,10,947,103.218,49,193
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,11,226,87.173,51,137
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,12,1150,104.67,54,189
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,13,1148,110.979,55,189
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,14,2099,110.8,60,191
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,15,2857,109.698,46,185
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,16,1188,82.01,42,145
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,17,573,88.578,56,137
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,18,592,73.264,37,139
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,19,1814,87.494,48,164
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,20,1612,94.952,54,152
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,21,502,58.614,36,186
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,22,419,93,62,139
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,23,1538,87.748,37,147
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,24,1243,87.994,35,172
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,25,2789,91.595,39,176
ARK,3/31/20,10/24/17,Week4,AA,cold,low,1,3,AA1_x4_3,26,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,1,2938,109.932,46,206
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,2,1850,96.316,46,209
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,3,2254,104.229,39,206
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,4,7014,110.135,41,205
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,5,1308,121.472,64,218
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,6,652,103.268,50,205
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,7,445,110.115,59,194
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,8,1851,102.648,42,187
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,9,552,123.335,64,197
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,10,1027,115.964,51,200
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,11,541,134.017,75,194
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,12,1755,126.966,71,199
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,13,1165,115.425,63,195
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,14,361,109.704,58,167
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,15,306,120.908,76,195
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,16,693,58.988,29,161
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,17,5360,78.076,29,177
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,18,5796,89.277,31,167
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,19,4796,66.507,25,167
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,20,867,76.541,44,136
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,21,665,85.756,44,196
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,1,AA2_x4_1,22,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,1,991,102.737,56,192
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,2,1134,82.588,45,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,3,964,82.652,47,143
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,4,545,104.894,59,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,5,1288,105.788,63,178
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,6,3349,105.808,47,165
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,7,1635,110.018,53,193
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,8,2730,99.459,54,190
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,9,2338,81.957,37,168
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,10,1132,91.142,45,159
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,11,891,95.012,42,189
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,12,2529,86.058,34,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,13,5328,81.167,33,138
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,14,937,67.193,27,162
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,15,629,95.734,48,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,16,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,2,AA2_x4_2,17,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,1,4635,110.927,51,207
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,2,893,88.398,42,201
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,3,1567,97.989,48,178
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,4,920,97.201,61,163
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,5,2696,85.632,34,162
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,6,601,64.81,34,140
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,7,1364,63.588,28,172
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,8,2165,78.769,28,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,9,3758,111.357,52,190
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,10,1480,93.013,40,189
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,11,2180,77.926,28,158
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,12,3396,70.544,30,187
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,13,1724,68.488,30,183
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,14,1124,78.943,37,207
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,15,2831,92.581,30,192
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,16,2874,99.758,34,178
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,17,3341,98.392,47,205
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,18,3374,88.172,33,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,19,5033,100.95,40,197
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,20,2990,88.552,31,187
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,21,3861,77.207,23,165
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,22,2757,93.791,29,192
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,23,2472,94.948,39,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,24,3108,84.53,32,169
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,25,2534,90.3,40,159
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,26,2184,85.951,43,155
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,27,961,82.827,38,173
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,28,763,77.258,38,173
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,29,2005,81.294,41,151
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,30,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,2,3,AA2_x4_3,31,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,1,1897,92.598,39,159
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,2,2149,104.235,46,177
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,3,1062,99.381,44,185
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,4,1545,75.861,30,183
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,5,1371,101.341,60,149
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,6,4982,98.842,41,188
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,7,995,85.847,42,162
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,8,1997,98.28,49,179
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,9,460,85.117,50,153
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,10,515,84.942,45,161
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,11,3049,102.017,48,187
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,12,683,74.3,30,166
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,1,AA3_x4_1,13,1258,104.684,57,188
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,1,2425,110.536,42,189
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,2,4885,107.535,41,187
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,3,3904,109.343,37,196
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,4,2586,108.061,39,190
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,5,3315,105.153,53,199
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,6,4407,119.449,41,203
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,7,3929,124.698,38,195
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,8,635,88.164,45,189
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,9,2035,119.111,36,219
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,10,2557,74.166,32,200
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,11,609,116.245,49,211
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,12,1283,99.909,49,190
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,13,1222,110.786,51,206
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,14,835,106.978,48,205
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,15,1242,103.995,50,188
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,16,1917,89.427,36,203
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,17,835,91.653,48,156
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,18,2605,106.216,40,192
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,19,2075,107.389,46,192
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,20,1445,57.698,25,176
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,21,2367,107.771,46,198
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,22,3611,103.911,41,197
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,23,1226,60.003,32,209
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,24,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,2,AA3_x4_2,25,NA,NA,NA,NA
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,1,1816,98.869,36,179
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,2,1566,75.682,35,181
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,3,3275,91.857,35,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,4,1033,88.175,42,164
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,5,2107,98.465,44,198
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,6,2260,114.669,63,174
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,7,5710,113.125,57,207
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,8,492,55.598,36,103
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,9,2085,99.899,41,186
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,10,2016,108.016,55,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,11,7782,107.778,42,174
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,12,669,113.152,55,189
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,13,1987,89.132,41,183
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,14,481,83.331,44,186
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,15,469,64.081,38,138
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,16,2601,89.797,37,189
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,17,1105,109.202,55,186
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,18,1530,83.983,41,176
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,19,2583,104.78,50,190
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,20,1722,72.605,30,190
ARK,3/31/20,10/24/17,Week4,AA,cold,low,3,3,AA3_x4_3,21,2040,89.89,30,192
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,1,2108,94.959,32,174
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,2,723,81.976,38,171
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,3,527,112.025,51,174
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,4,1386,102.935,47,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,5,4863,98.051,29,188
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,6,4037,95.197,31,166
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,7,3545,77.061,29,143
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,8,4086,86.442,29,139
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,9,729,90.942,49,140
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,10,1284,113.642,56,165
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,11,3968,110.79,52,173
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,12,1949,102.523,35,184
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,1,AA4_x4_1,13,3312,103.851,40,164
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,1,696,89.069,49,176
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,2,1379,111.456,55,169
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,3,725,93.157,40,173
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,4,662,96.943,55,183
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,5,1478,119.261,61,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,6,371,90.787,38,145
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,7,3945,98.243,28,177
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,8,1829,96.505,37,187
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,9,1441,90.442,44,157
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,10,2202,104.82,51,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,11,5068,76.203,36,159
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,2,AA4_x4_2,12,4752,81.519,36,168
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,1,1432,106.07,48,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,2,1226,100.198,48,172
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,3,861,115.261,64,180
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,4,1688,87.012,51,157
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,5,1157,97.557,49,156
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,6,831,85.359,38,133
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,7,1464,114.497,73,171
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,8,1440,110.815,49,180
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,9,855,100.698,39,172
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,10,790,114.054,67,160
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,11,1219,83.721,37,166
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,12,1149,102.043,46,164
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,13,1045,104.963,53,174
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,14,2814,107.373,45,157
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,15,2034,85.84,43,171
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,16,4511,100.28,38,174
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,17,4596,103.295,50,158
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,18,4654,110.986,45,183
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,19,1256,122.529,64,180
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,20,1159,89.123,43,183
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,21,1765,100.291,34,185
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,22,3510,112.063,40,204
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,23,2761,98.568,38,146
ARK,3/31/20,10/24/17,Week4,AA,cold,low,4,3,AA4_x4_3,24,1049,68.018,35,143
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,1,1198,86.245,42,187
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,2,1222,97.114,49,170
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,3,1488,107.38,53,186
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,4,1076,97.886,45,177
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,5,714,93.282,49,192
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,6,945,94.19,45,182
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,7,1256,113.663,62,184
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,8,1775,107.158,55,200
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,9,1755,110.764,53,192
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,10,708,91.634,41,180
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,11,1091,94.352,55,184
ARK,3/31/20,10/24/17,Week4,AA,cold,low,5,1,AA5_x4_1,12,1269,92.246,41,169
